set,study,series,image,height,width
train,0a256a4617e8,6441f142de3a,84a8af741443,2800,2858
train,0a256a4617e8,c11e1e2da2fd,467f412db5c4,2800,2858
train,14f6c850597c,ab1246d5fa0a,9b2d4652ad72,2520,3032
train,14f6c850597c,400fbe528edb,aad814e52627,2520,3032
train,9185f141a3c9,8480175244c7,5026e8d1e6f9,3480,4240
train,f39f4119d62b,05b61816b505,ebab8906e37c,2800,3408
train,0428b590379a,e5498c061ff9,d0c91ba9955e,2398,2732
train,c4bc22f2003f,0a5e971ee3a3,8bdf4b75fba7,2836,2336
train,dca6c57b7ec9,e5ccfc861b4c,9ff1a3671dca,2544,3056
train,cd26a806db43,9b4e092d7b1c,ea608cd740a5,2800,3408
train,a03475617868,76b371cf7017,18f25691bb6e,3480,4248
train,c7291b008baf,c7813a8d4222,da1118875920,2320,2832
train,07908d53db2b,4d862c22391a,a277e7e8bcfc,2539,3050
train,a862fd88bd49,59a2f334c7fe,cedb3b72e9f1,2338,2693
train,068be3f82883,571006026c0d,dc751305bd71,3480,4248
train,4a7253e116d1,1fb0b76e6b14,ca7a6f3f453c,2539,2956
train,64ccc691d5b8,e9fc1ebc1ffb,2f700a7204cf,2423,2938
train,c01889462e54,ee66d5cfc644,6a9fdf2adef5,2336,2836
train,35547e12df7f,6859d915e25c,be40069a1386,2801,2802
train,508b10b44ff6,5c95a6e5e97f,cedf1b30b001,2536,3048
train,422689777b34,67f56ec3932c,54f658731652,3480,4240
train,1dec8f8a5290,a698bda3e425,29a62f1d3a51,1140,1387
train,0cde09614efd,7d80d5fd0127,bfcc54749d3a,3480,4240
train,cab686c551eb,0e8f0c07e702,653cc3df5c01,2514,2681
train,325c6a75b0a5,5f9f1ba3673c,f5020d2a27d1,2436,3032
train,8d98b1ffe5cc,d518c6493813,7919006c6312,2836,2336
train,a567703dcd4c,f5481da5b6c5,20cde26bb6ff,2801,2802
train,337e3525ca2c,88c0884825f9,938e5d3368da,2544,3056
train,b9b701be58a3,9a9f0d2d8c15,c59153ee80bf,2320,2832
train,6fb902bf498b,560f9a1bf915,8c19d383f567,3480,4240
train,97a4dc6f1f5f,dc082972d423,7290da441247,2320,2832
train,5756aa070207,f1c2a99f9b9b,d176b5544d10,2520,3032
train,0b0449d32b66,214e62a32b69,239d414106d4,2666,3144
train,c25107e62d1e,f48e591529cf,018f32c6644f,2336,2836
train,58cc074e38da,c40d0b47dcba,433640e6ea5e,1760,2140
train,8cfd81b6304b,604717d44a2a,641ddddf8c0f,2695,2651
train,e714c61cedb5,ed1d4fd1f9b2,91836280808a,2320,2832
train,d02dc4dbc13a,dd6c5fbafdb6,2ebe16a053fe,1760,2140
train,d02dc4dbc13a,343d6445731e,d38cb782f0b3,1760,2140
train,2ae96f2e621d,16c5f000e83c,c544394abc5b,3001,3001
train,6fd699f5e287,454eb125930e,d9893c485b74,3480,4248
train,e1a37ecaabfe,83877a524aaa,5d062f8686ff,2539,3050
train,b1a4fd2a22fd,702b20d233d8,4ebb6fbe0720,2436,3032
train,6493554b3069,e0bd87dde1c6,cdec3b50c873,2544,3056
train,96448f229e67,5208dbffae2f,4785ca6ddafa,3480,4240
train,479b286b5abb,27e750d76507,f5ea46733907,2536,3048
train,7d1c99d9eca8,a8b3248049d3,f0243e3c735f,3480,4240
train,083cdfc443c7,5a8541b10047,ad4e1c8350fb,2800,3408
train,c804cb63b917,01759ae94878,783b1efb5675,2800,3408
train,c804cb63b917,55367eba8900,f6462d1bf586,2800,3408
train,c0d6283aba70,492665491d9f,fe32b1228370,1760,2140
train,00a76543ed93,4a223cccbe04,ad8d4a5ba8f0,3480,4248
train,3605ff235600,1cef86b94a5f,9eb725cdb713,3480,4248
train,7e26e0963bac,c1b36f63b70c,093e5e69a2af,2336,2836
train,1a2eaf44d296,de39acade51d,7a64a3fcbfa7,2336,2836
train,62c027794523,76afe7c8cf85,3c15061a2340,3488,4256
train,948b59d6a856,6802e57315e8,ec31d6a71eeb,2226,2499
train,56fe338adcca,60a8c430afa2,c88a7eecac28,2436,3032
train,8160bfb420dc,870ade3c5192,1a1a7f2d1de9,2336,2836
train,8252bce4e90c,491ea54ddbaa,fcad70b883e6,2436,3032
train,4fb948846538,612f31d89a16,48f11766c41f,3480,4240
train,b3715ae5290f,32ccff77baf7,4039de3f81c8,2996,3052
train,8fc0ab15fbba,b25e5d743635,ac3f07f76c44,3480,4240
train,474a199db1f7,6dcd5a5cd5ba,615961751bc0,2336,2836
train,4b0988ac86c0,6dbd47a1e2a1,a348fd28fbab,2539,3050
train,ca306996a98d,e51902353de3,1213420769a4,3488,4256
train,fc3caa4d9eec,87f194d2dfde,eb13bcf19cff,2336,2836
train,d6ce804409dd,251132cf9355,9c0c6581bc36,2330,2846
train,9039045a41db,122f118ec97b,5ad1df47efad,3480,4240
train,6ce999aa308f,2f755e447fb9,681ed0b5dff2,2328,2928
train,b6a1aa419995,30d47644daac,5062d954b4ce,2516,3027
train,2b9150b35d3a,5777d5b46a96,9ed5f5971199,3488,4256
train,54d2b19a59c4,31c5353c96e8,fe9d1086b64d,3032,3032
train,caae1729c701,f2f57d9aa5c9,ad9728a13dbb,2544,3056
train,03461d2a218f,333bef9df2fc,8fa48096e899,3032,3032
train,e4d2811fe284,44e45f55d470,4f3bfae7817a,2580,2703
train,90e2e92afe33,cd9c42cce21e,5ab8f8d435b6,1883,2333
train,460e1bb0eb6c,75183aefbc7b,289057c7f38c,1140,1387
train,1cb23162d215,e9fc519866aa,b9662686a5ae,3000,3000
train,ac150a3b291d,91d9a580304e,79b7ba0210bb,2320,2832
train,926375b034e2,93f0417e5e6f,9f126fed5074,2967,2638
train,6307a3323ce8,6349537313a6,f2c60dd904ce,2539,3050
train,361e431e4401,d8be22d5d437,2ad5782e69a0,3480,4248
train,f0e023959894,f43bd3af1bc9,dcff24f469a5,2544,3056
train,344a4e180010,df302c25f735,d4ccc9527fed,2989,2992
train,5ec612c367ed,9b34a9b3ee4d,10a3953d8325,3480,4248
train,1eb7f8425ce6,4657c296af1d,2967d69518ac,3488,4256
train,7213dcc54526,43f0883daa4c,26c6c25e9467,2800,3408
train,7213dcc54526,4b557268617b,1b95284a695b,2800,3408
train,f3a123432445,54be100fb1d3,982d490479ca,2336,2836
train,cda5e1b301f0,17a25e33b10c,ed2e92d5ae24,3488,4256
train,83681c8b7743,04c17e514179,8467afadc7f6,1760,2140
train,8cec64c8a30a,4348be594d5b,b1f57cd2ee79,3480,4248
train,3ccc4130e9bb,7adeea59d845,29f2f88bcabe,3488,4256
train,0135d267f462,9be6bcd43520,31376011baec,3480,4240
train,5dbe5d09d8b4,3a666c99b816,dbadb3db684f,2330,2815
train,2ffd353f8ba4,a6e4a496dcbf,e368077620c4,2800,3408
train,4475325ffe2e,66df9f3ba386,b4a77c2d03ce,2520,3032
train,ed7af0f6cc7f,f8ba62697bfd,ba91ac5eeae1,3480,4240
train,db8cedff9337,85b0a07177dc,dcd2b88400a2,2336,2836
train,f747a0ab20b3,059920b50bbb,a3f39bd39314,2805,2802
train,4b04ef7e5a91,12aef0c48e77,e883a347072e,2544,3056
train,4f7282cd3316,df40513c6598,ff03d1d41968,3480,4240
train,79d4f7356c39,df481bd7ba70,29d069e58dc4,4240,3480
train,c3a48893191e,ca2d578035ed,8307346433cf,2544,3056
train,a7c82c7debc3,3a8903d3861b,b024a13318f8,2400,2880
train,2193df2f77b4,c5c1c1c353ec,d22e319dbfbf,2336,2836
train,98cd48a41756,16237d683bae,4e95d8ca7f2f,2436,3032
train,172e2caf0eb4,af28f8e6a9e5,72cf260ddf4c,2544,3056
train,172e2caf0eb4,8945cb788306,93979c3e3177,2544,3056
train,4948bfd21ba8,445c4b4cf0b7,7254bd2165ee,1974,2426
train,5abc0730eea5,e7c162f8aed4,0e035b62d9bc,3480,4240
train,531c0554dc5d,df267ac58a2e,c697b7d09124,2581,2566
train,6c8f1d37069b,2b579007aff8,804533e070aa,2805,2878
train,7cd0bf7381c9,34431c0d3f5c,2b89836e651a,2801,2992
train,f5658ffaf0d3,70e627e95c6e,8c4ebd2f89ba,2320,2832
train,e4a4248cf6fc,5e1e4857d47f,c8cf39d50d34,2400,2880
train,5f1d8846918f,31bd02b0616b,414df02ea5a9,2877,2756
train,89cfe8497e68,31104f9ee88f,57675376af04,3480,4248
train,3e598b90e0db,5b988b860efb,bb9ab7ff9a3e,3488,4256
train,6ba3acc30c1a,b140e48d0975,61f6f66ca634,3032,3032
train,7551f066c7c1,ccb0c1a0f847,1a42f1a85190,3480,4248
train,e48cc454acd6,8185df856a81,ea408a91db91,3480,4248
train,98023f79d14d,93af19edf1cc,056df0ed9048,2979,2972
train,c23033b658e0,37e60ca01cc4,36935dd80ace,3488,4256
train,a9c7b47af882,9af6d1e98059,efbe5f195b97,3480,4248
train,6216290b4e0b,e4512287345c,193ddd7c21eb,2320,2832
train,5840fda24291,0d9850492bdc,61906bea9eab,2269,2683
train,87f4d0c6babd,dbe91d0899a5,3904d1650e46,3032,3032
train,87e342354d85,63c161677620,38f7e0a0277c,2336,2804
train,78f1e3db654c,dc2fa291a96d,ce6c51b4fff8,2801,2802
train,b14d98b9ac8a,48d7469bc5ed,3ed62dcd8067,2336,2836
train,3795c5ddd545,c5027975b5d6,99e8636292c9,2874,2808
train,3795c5ddd545,dc6027a7e234,bac1d41a0a43,2874,2816
train,17c04e889fdd,6f44418d2709,f57c7203c250,2801,2992
train,8762482fa9b6,8d1ee02b5b92,b3d4f33ea91f,3050,2539
train,d45793c3466b,60c52fd94968,cbfd2079791c,2516,3027
train,d45793c3466b,abf8adb98582,25ff5d625b35,2516,3027
train,d3d711842329,49524ea5959a,91b8ef5459fe,1760,2140
train,018c5ec34722,fa88ae02e3f5,90e192f887df,1140,1387
train,36aafc1b1c20,12ed21a88352,036fe057963a,2520,3032
train,4d53dbd5fc09,dfd1b4ced219,3d3dcc89ded9,1928,2276
train,fc7b87a31179,c3b0a28e15bc,d24c0de653fb,1760,2140
train,a2f3fa59d0cf,c37992ea7bc3,e0f6c58f9e84,2680,3320
train,041ff1b4eb02,91053fa502c8,db6b0e842e70,2540,2880
train,622b22589a30,f0341295e7e9,7b19472cc226,3480,4248
train,50e9384ca4c1,93cfcaa4c93a,2c501267c8db,4240,3480
train,1468f89958ae,c961950dd320,f33c3310cbaa,3480,4240
train,2b4a46eb9079,8a596de3510f,7c09ada15942,2320,2832
train,b04cbb8b7815,66332b0ac303,e8722d57cefa,2964,2957
train,d3539d3b0022,0b186c45e476,a5e92e9b23a9,2800,3408
train,871805a76116,5de1f1380b40,8eea5262950b,2330,2846
train,8707f9b371b1,eb37e5ae965f,46ef96aea886,1140,1387
train,170ac27f26c2,8f1bedc5ca78,85628cbe2cff,2336,2836
train,e479851df410,3302471d9867,673f5c24fab8,3488,4256
train,ce1bc101c635,e4264a02d05a,95ebf6f3aee6,3488,4256
train,5a9ef6342497,73b7cab2dbae,4605e6c8b75a,2423,2607
train,1499ac3d9b9b,64a0d8cbf98a,21dab7687d24,2552,2304
train,67d55d17a48d,2a48498dc242,bc8a891eab45,2544,3056
train,a70d50759dfb,39d7b627d224,c6625bd3fedb,2520,3032
train,8fa13c443211,b8dd35a02287,852297c9ca63,2805,2802
train,2386196182fd,e27ba0d6208e,6cccc27d8538,1627,1958
train,6a80b8290f19,ba98889e91b1,2db8cefa1c69,3488,4256
train,e1c1ad4b1e61,7c90fb8c69e0,070f57210fa7,2330,2846
train,1264d1caa4ec,5db0b9e34fa0,53488579be26,2800,3408
train,da286c1597b0,d3e04b187151,5393e1091831,2801,2992
train,f0a7a52f661c,86a3a4b37c68,ea9a6ebec879,3480,4248
train,bc086ebcfdd4,40c77a412da9,ef0cc8c0e7a5,2688,2949
train,ba7e0977f38b,d1436900a32d,168e2fb88890,2874,2840
train,5f9315239590,7c3025aacc22,ca51a969d68c,2436,3032
train,82bd4db9b87c,d2b912ec4597,d2ac016a5dca,2336,2836
train,ade84200b83a,3ea33b1b3ebe,9cebf3ac862c,3052,3004
train,5c4a2ed04ff9,4e3a798fab11,d00a82ee79f8,2336,2380
train,74f757451b08,e5944ad75383,0c32f2afac92,3480,4248
train,1fc1729b5b3c,88cef44f3b47,54699c534b3f,2336,2836
train,8f152cdec38a,2449aca93306,2e16a6f0bf59,3480,4240
train,3b5207b6f84d,acbf643bf756,13f2231e9d4b,2010,2446
train,43183eb0a475,72447dce1c97,124e75eb6622,2520,3032
train,856020133090,63960080eb34,db4e70794593,3488,4256
train,3f82bb3ef348,e12c26094c30,4bed2e06f7d8,4020,4891
train,403f9fb0ef31,5647eed75b8a,1b98d395bdb5,3488,4256
train,616a679a7380,3bf5124f7313,7a859438ba13,3480,4248
train,de7934b835ca,8938f04190e7,691e08460a87,2991,2992
train,eea9ab1e6c53,b2a9dd19880e,139a8476e9de,2991,2992
train,3c741c0568ee,55002b2014c0,1adafe8816ac,2800,3408
train,dc290fedef27,fe39e1e82e07,7af22f9e7ac8,2330,2846
train,a273942175e8,0e08a31b4ee8,a795d215c013,2336,2836
train,dd08a4d54544,d23393b696e8,3dc1c735c130,2800,3408
train,69f1fef9ba01,393493d2ae4f,3287bfcd205c,3480,4240
train,38111e7353fb,4c7663575bc2,76f5b501a474,2320,2832
train,c1ba276f8ca1,73e3c5f774e9,cc3d98f955f5,2544,3056
train,cfa126dc4fe9,638ad613540e,8d774f02657c,2800,3408
train,fa27a6b3551a,b56dc3144c89,656ca44c50ab,2256,2772
train,cd009edaae20,fcd35df8fd07,c8d47dfdb54b,3480,4240
train,7322960be0a9,b688ce1eb9f2,d36f8cd69fa7,2336,2836
train,336b277e175e,7fc9efef7506,7c5dcf4ebb82,2800,3408
train,84f7aa8afdc9,856083589dac,08acae0bf785,2966,2695
train,84f7aa8afdc9,6e508e77ff18,6f5e70a99d77,2966,2695
train,febe2f7e76a0,85e3c2dc45e3,f3cda1e9b492,3480,4240
train,a87879343eb4,48f51923c3af,b9f6129171e3,2510,2950
train,716d94e2d49c,cc98415956f9,137a766bb266,2539,3050
train,e7108595fb09,86b6df724269,8f3ea7909126,3480,4240
train,c64f37e2ef20,0c35d494a780,787dc6109e4a,2336,2836
train,2829975db9f5,6f521883b080,5c1e736c0af9,2022,1885
train,6909e8b953a5,69f4c03d2f36,229767715ab5,2458,2942
train,45ffa9e2bf17,77e15d566bab,5168865feb46,2800,3408
train,41da13080a64,bcbc6f8ed227,bf670c1f4aa6,3480,4240
train,804c4dddff6d,cdb64f1b8567,90a345d0ec35,2874,2816
train,d00ba06748c5,cbf2041ed3ec,d908cf9ff11b,2789,2992
train,8c908b6f01fe,6df590c781a1,26ee2cdb1285,3052,3052
train,8f460f57d325,47fb7322517e,705b277c5f03,3488,4256
train,f4e21bf210a3,0947c0580d80,33c92b6bf73a,2320,2832
train,cf1a9a75cff1,7514458e3ae2,5378957d31f7,2336,2836
train,f0644c47ebfc,78f334f628ed,6981cea218db,2336,2652
train,bcee64e12aa2,1fa51a4cf5eb,b689306ef723,2800,3141
train,bf9f49c46709,cf459088f20e,3f8515b00209,1140,1387
train,7d2ca42f0906,788279fc6583,b7da62bf0a1a,2330,2750
train,22088825f165,3bcedd295991,4f61de575e1a,3032,3032
train,015a2029ad0c,c59419b25bcf,c6242c90cf2d,2849,2846
train,babc74e64174,cb2f5b7a7ad1,ba02b34ea7b3,2801,2802
train,c45123ecdd71,81ea60caf0e2,bdf485c8b391,3488,4256
train,6e63af9d6140,fc80a3d7ac71,cb1e65b865bc,3032,3032
train,822e520f9538,7e6c266ac78d,2da7581bab1e,2423,2711
train,e770c3c0df1a,75780951b841,5715b039af05,3052,3052
train,40d817276317,8b7fcda6095c,911fb482c51a,3480,4240
train,90563a9f1f5c,1635e7fec3d6,9f1638565532,2800,3408
train,6cd0d5caa9b0,1f34a2705ac1,33ba04cc6e44,1140,1387
train,e798540bbd79,8acb6f857fba,4c951c9bf926,2544,3056
train,abe76d6fc929,19db2eb3cc36,5687abeb8010,2800,3408
train,07595b2a3543,46a8d0e6614f,e363ca6a9b8d,3480,4240
train,d834dd0bb45b,c3283973dc4b,6544ff5cf7bd,2320,2832
train,018c96c9aeff,eca920744f13,30124d722883,2870,3135
train,9dcc529a7a34,89f4f5d0229e,63f7496b87dd,3138,3548
train,1b80a4e2614f,ecaa204df989,3d34f6d50ed6,2544,3056
train,2faea6510f1e,e82d11879383,e8c529974e0b,4020,4891
train,91ffc27224b8,3f6fc44bcfce,0afddb5bcebe,2336,2836
train,3c93b438df5c,bb3f2963a7e8,4d39491880ac,2979,2999
train,76b5e2db22ba,234e99174aa1,fa447a409bd6,2800,3408
train,76b5e2db22ba,504c0e3fe488,1b92142f4362,2800,3408
train,63efba9a923c,7681abc0bb70,5c9f45f17bc7,2338,3050
train,bbca377a9bed,a94ba5fd891c,fe6276b7eedc,3052,3052
train,b7202d32dc09,0bf1d7e46051,e1e1cd77ddb5,3488,4256
train,63a95293c73c,f0930c396d3b,19bc9c1473f3,3480,4240
train,c7ff315a07d2,a23a908da163,9428ac73e507,3052,3052
train,791bd51ede54,18b906770ad0,895b22ff8c4d,2800,3408
train,5ab46852e359,619f28e4b178,d60594828264,2991,3001
train,38016f8471b2,a5ba71dd53ce,055ab8efe60a,4240,3480
train,7ae41bc8d8bf,2729a1fbd8de,ea3d66fd0904,3480,4240
train,02e31620e4e7,fb593f9b0d03,0060e4f54aa8,2800,3408
train,b127e8b39bcc,8370c716a25d,6f433de37ffc,2330,2846
train,cf70a03d178c,b748ce5730ba,c80d2df370e8,1140,1387
train,3ca7c79b3eac,1eb4576433ae,f42957f488ef,2436,3032
train,d2a68aa4dd49,af755fafc83a,eae49161d928,2874,2840
train,d7e7c43dcb97,92991317eb8c,48044e1f621a,2816,2816
train,70e4e4031f99,998aa475eadb,4dc35109eba4,2330,2846
train,20658524054c,9d5c84907ca8,f4942a602d27,3320,3408
train,ed74ae8a5fd2,43c7168c5b69,db5fabaae3b6,2337,2523
train,7b10c52613de,9a8c8465429f,973db0636a3b,2320,2832
train,73e3912f1d29,213989f1975b,9e780cc1d9c5,2801,2802
train,496dae9e8e48,5d9dfb28160c,b9176ad8599e,2544,3056
train,73a7ea88d1c5,925738d26421,8d7102bde380,2540,2880
train,78fc07c1dd2e,fec512f4bcba,997cb09a3526,2778,2949
train,6b20523f5b0c,5c4146da9942,0326d6990386,2739,2812
train,36b286400671,8b52f3b577fe,e00ff7cb62e0,2544,3056
train,440cde50a7f5,56969ce327a8,b8887b0d030b,1140,1387
train,d7cbe5e26ec0,1a8e0aa2a62a,3503e6325419,2540,2880
train,9be73d4b7339,0b25d94faf2b,2ea9add1d985,3480,4240
train,aed115d939ff,21021f4f2c29,a94823f01ad4,3052,2980
train,4453f1641121,262c366dea03,8cc308497a69,3488,4256
train,c6deeff2bd56,e50f2a41bc10,ba5ddbfff6a9,3480,4248
train,6e8a357027d8,48890d68a55b,9595d2eb97d7,4020,4891
train,7b6c49da06db,c1fd5829f05a,b6b631939d4f,3052,3012
train,247f40620c10,185826996bc0,936889189a8b,2991,2992
train,4676a91a79e1,b71404d67bde,5f6691632bbe,2449,2463
train,a2fd15d23a65,a1a1d3ae34e2,d355ba313f5e,2436,3032
train,52507b43ec40,a7a136c6891f,fee880bc30b5,2544,3056
train,9d692d81efb8,cdb44ddfcd5b,17fb68565593,3480,4240
train,d0fdb5a98cb9,a9f6aa24d58f,f780ade19383,2520,3032
train,1e7dc61b9022,21d9278f1afe,70e4448d6e9b,2948,2974
train,dadc2e3842e5,e7866b8dd3df,00b8180bd3a8,2991,2992
train,1e3c3ffc9561,802e3e66a0c4,b1ca7924e915,2320,2832
train,af673042804f,349207051922,3e4e741a8e3b,2330,2485
train,528d756151f8,7cb4f9293246,47ca26648618,3480,4248
train,31cb04f8bc04,adaa95ea644f,6dfeacd5e499,2593,2982
train,8b5f06c0671d,cc307560ac07,3ecd882ade16,3480,4248
train,5f866897e480,d30e7d22d30b,c09563033b7c,2991,2990
train,1fa134cbb2f7,fa0f35e01f25,a2dda4a8e3bf,1760,2140
train,0c4472b1b940,ae150fe1677f,af932f6c84c8,3480,4240
train,fd9bc8ec9c4b,15ee55892cb3,c12672d401e4,3488,4256
train,1a2cbb5c1a7f,946e5c78cdfc,6306eee379dc,3032,3032
train,537f2065d631,f5fc10085c7e,04af69b81c7e,2520,3032
train,4acad371fae8,e7af0be6912c,ea71385ec883,2336,2836
train,41b86a3012d5,365e1e9b003f,5c8f5e53c8e8,2320,2832
train,8f969a767c03,0e219ae838fa,fdb8954398a5,1760,2140
train,59227e05796e,6921a51f97d4,90cbf03d5dab,3480,4240
train,af571ffc5313,2125bd68cf7d,3d8da6e1d529,3480,4240
train,0e9bece7e297,020a242ad6ab,01685340af75,2330,2846
train,052693d6dfff,13c4223baa57,f469c2411610,2330,2846
train,eb4f7a7c46c7,5e1b96be1a44,a4d4477d16b3,3480,4240
train,b0d86dd860de,945ab0e5969c,84f3332876cf,2544,3056
train,630e1c371a8b,358ba60a4c8a,55c9ffe72cc5,2560,3072
train,08c27d332b66,f021c4cb59f1,5faceacc7da1,2520,3032
train,76916f737774,77ffa174d33c,28322cd5b3a4,2336,2836
train,375cac343d45,0f4a97feba12,a81a66becc7b,1760,2140
train,71d4e9b630fb,9e19174d411c,8e3a2441aead,3480,4248
train,b5a1a36a6a17,61e77c243a3a,86d74954b96a,3480,4248
train,0d78889b5864,22c745518513,aa4e8e7e82a7,2436,3032
train,0f37cd26d3a9,00607318e904,5022177a3ac8,3488,4256
train,623fd21cb286,d1f9e3163096,01aefe9ed777,2800,3408
train,80b74df174a9,3c3e42bbf5fa,d1547120e12a,2800,3408
train,0ba072188224,9cf32bd76ce1,6ea6f1a79e68,2336,2836
train,8c5533597dc0,0923eaec0bdf,41b1d441dcde,2801,2798
train,4cce09eca9ca,eccb291f3205,3b7d7323ce65,2539,3050
train,15f599eeb81f,9500b58a69f0,a4154723fc47,2520,3032
train,646a81833c37,420ab416da1f,8568c0c16033,3480,4240
train,8ef5384dc952,317b549edbee,0b7ca4c86b9f,2801,2992
train,f4d945c3ccd7,802a844d67e4,46cf2d33c99a,1541,2136
train,9039323ef12d,08418812939e,0d5988fe9620,3480,4240
train,b8a9bf2fa391,8b2e711b0df4,3a85c5bfcd7b,3052,3052
train,fdbf84b3fd88,67d058168ca5,f4be52d4e6ae,2184,2681
train,d55d019b0687,d670a8f883a8,27adbea6c748,2336,2836
train,53234761691b,b9db185a1ce9,c00c7e8b673c,3480,4248
train,53234761691b,502eb6d18c00,2bbfbda5bf88,2320,2832
train,ddc659c2e59c,17fa0eb0ee35,4fd7260073e2,3052,3052
train,f9ae4b6ea638,fa1149e8f1b8,b8b7df1b6e04,3488,4256
train,9788d6db5ccf,2b0bb125534f,a5439252456f,3480,4240
train,19195bf306ef,bbfd19136f3f,79f32a83d80f,3052,3052
train,f62e2ef04aee,1481a4e2c7a3,17fc8ff5546b,3032,3032
train,50837951818b,de660a4d9ec5,bb4464812bc3,2336,2836
train,952077ae882b,db1473d22627,4ff7b31b3269,2996,2988
train,2dd2e2a2c848,404be8c2f261,7c970e08f700,2548,2988
train,9b0a69e3220d,a20666591294,88255cf59ada,3489,3849
train,7475f784d4a1,83586470c2f0,4cf49226c69f,2416,2872
train,53d2e380669a,af4104647b22,5a4997c0273a,3480,4248
train,1f970230eff3,2f0a01700650,6f749e2783e1,2800,3408
train,1f970230eff3,6ccb65eb3fb4,545fb830023d,2800,3408
train,5feca335d13a,34bccc407ff4,2600f8cf84d1,2878,3005
train,1cf24b1b5615,47183222d73d,fc00fda61d7f,3480,4240
train,6e397c1d4ad8,312782992b90,779d18c490e9,2336,2836
train,021986b21570,1aaf36066089,b0dd0ee01594,2544,3056
train,a874435f5b2d,23f2d9354314,08048f170c29,2320,2832
train,9291a5debee0,8bd871cf3615,1acda07db7b7,3052,3028
train,9c95946da400,1fa29b02860b,343d445230a1,2487,3408
train,9c95946da400,17c937650102,49f010752fd8,2800,2983
train,9c95946da400,8b986f9e4cc6,50f29acd37a6,2800,3135
train,0482ed7dda6e,985fb34c2856,0d2cb1c212ff,2004,2770
train,b119ef635297,6d77cb2ac775,b7df05b419df,2336,2836
train,77539184cdaf,965c9d310282,fc44ab5de22c,2336,2836
train,77539184cdaf,70852a51cfe9,24d0b38302d5,2336,2836
train,747483509d0e,531c1ca44c39,e3cfb3330b60,4020,4891
train,e6822cd9cd0b,cb6c5f8d4d85,6c8fb4dd5fd7,3480,4240
train,e80a00183db9,1ab457d70a89,141047766750,2320,2832
train,c1a4593e3210,02cdec647066,51ab86766313,2140,2208
train,43e05e0b34b9,0636c625803d,f18545f9db39,2336,2836
train,a29dd9b40ef0,814309b70053,06862b0aa1e8,2544,3056
train,a7f1ea850ad8,f0d7453168c6,4f257ce09b76,2874,2792
train,ede7ec4aeea7,5f5cb07f374a,a6791529a93f,2539,3050
train,ecbdb9821385,e17da306c1e5,11442fbf156f,3480,4240
train,d129ac8188d6,a185de24bd3b,f47a7274ffc6,2801,2992
train,5d5f5f5ec586,f4ed6ac038b4,d23bb89c8ca7,3480,4248
train,30b0cd197ff2,a830b1e557bb,65c7e68b4942,2336,2836
train,fab641b3ce7c,82fb75bee506,c2d72bbff9fc,2544,3056
train,8d4380e847cd,a66e59a6564e,e854c2bccdb3,2336,2676
train,67c1677a5fee,6f23e1d78cf1,610e8f32e845,3480,4240
train,825e493ca940,2033abdb5ea5,b004b1fe809f,3480,4240
train,c75957219940,f20118423d34,faae22ec95ed,2436,3032
train,9b3748a1c634,36646af39df5,7ed4af57a63f,2544,3056
train,7ecdff541fd7,06d889ee2b57,010776c711bc,3032,3032
train,4b24276e0963,57764a68d3ab,517d390f87c2,2330,2846
train,f41d7c33e0fb,1583e16869d8,022085a0b648,2539,3050
train,2b2548a40da2,1bb1625d8947,c41faeef254c,2416,2872
train,71f56b6a5589,9085726e72cc,87b34dde6c8c,3488,4256
train,03c8c9fe62ba,a59bdb84d317,ae57a6f39511,2161,2319
train,9911a3ab56c2,c1fad4046f6e,501a1477a60f,3052,3052
train,17e2c13b13a4,d42d65da483a,3c30656628b9,2320,2832
train,2c94d957e11e,e30e6ee21ab6,76bb17698bfa,3488,4256
train,6ee4d806e567,bfb108b4bae0,312566b9d20b,3056,2544
train,5c973dc7d507,d1654a87496d,d5b9b9f3ee57,3006,3006
train,5cd6a7ebb37f,79d75aa36d00,552dc7a2b321,3032,3032
train,0af232c221f8,4f4e53bef112,d0bb6e1f6132,2436,3032
train,b665f2996ab9,ba80383a254c,499464f6cdc9,3480,4240
train,ded38a5051da,6333f82a663c,246ecfa577ee,2457,2840
train,7e4059d6a0f9,ac80ee2496bd,5f4b00225aaf,2304,2836
train,70885f674bb7,43c427dad52f,a997a9c0f53d,1140,1387
train,86f0ced73df0,5c2800a7a8cd,535166bceff8,1140,1387
train,dffe7deb873f,ae0412a9cc46,4227ca3f0d1d,3488,4256
train,1ce5a6058285,2dd7195de126,2bcb650baf45,2320,2832
train,28b923d25bb7,47695bad274e,888109901b29,3488,4256
train,a01635a34416,cb1bc929e71d,4e59432d0707,2874,2840
train,fdb830b6745f,015dca709e20,5e14522be0ff,3480,4248
train,1882d31c20a8,02dbb4117fcd,b6cd2b51fdbb,2292,2652
train,3638f959c7a3,50537ecc4c68,bb4deee16cf2,2900,2692
train,a42ae62f7181,a691c949f692,90b69e8772e3,3480,4248
train,c05506118d89,db623b789a30,8a42e4e9d811,3488,3488
train,56a6a370c80f,55cec2827634,100d5c96b1b4,2975,2979
train,605f27e6f20a,1951a4ff928a,578d1c165af7,2544,3056
train,b70f41a05b87,12c648885a9e,b284c7715348,2539,3050
train,6df28558048b,1f366dba3621,796c8b8701bf,2336,2836
train,cfba05e7880c,b18e574c45c6,3b95973fa9d7,2536,3048
